billing_city,latitude,longitude
Rensselaer,42.7091389,-73.5107732
Lindenhurst,40.6867667,-73.3734547
Rensselaer,42.7091389,-73.5107732
Pasadena,34.1476507,-118.144155
Pasadena,34.1476507,-118.144155
Clayton,42.8547706,-91.3667151
Clayton,42.8547706,-91.3667151
Jacksonville,30.3321838,-81.655651
Chico,39.7284945,-121.8374777
Reading,51.4564242,-0.9700664
Cypress,29.9691116,-95.6971686
Cypress,29.9691116,-95.6971686
Los Angeles,34.0536909,-118.242766
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Claremore,36.3126005,-95.6160686
Reading,51.4564242,-0.9700664
San Jose,37.3361663,-121.890591
North Kingstown,41.5514283,-71.4693875
San Jose,37.3361663,-121.890591
Claremore,36.3126005,-95.6160686
Nazareth,32.7066301,35.3048161
Westford,42.5792583,-71.4378411
San Diego,32.7174202,-117.162772
Santa Clara,37.2333253,-121.6846349
Reading,51.4564242,-0.9700664
Saginaw,43.3326882,-84.0468403
Santa Clarita,34.4127963,-118.5538088
Gainesville,29.6519684,-82.3249846
Flushing,40.7654301,-73.8174291
Alameda,37.6090291,-121.899142
Webster Springs,38.4792749,-80.4134157
Webster Springs,38.4792749,-80.4134157
Pepperell,42.6649971,-71.5785951
Claremore,36.3126005,-95.6160686
Fairfax,38.8156356,-77.2836849
Los Angeles,34.0536909,-118.242766
Newry,54.1775283,-6.337506
Chickamauga,34.8711497,-85.2902472
Lawrenceville,33.9566391,-83.9890066
San Jose,37.3361663,-121.890591
Hurricane,38.4325896,-82.0201368
Rensselaer,42.7091389,-73.5107732
Palm Springs,33.8246269,-116.540303
Clermont,49.3780921,2.4141907
Los Alamitos,33.8038865,-118.0772433
Lawrenceville,33.9566391,-83.9890066
San Jose,37.3361663,-121.890591
Palo Alto,37.4443293,-122.1598465
Reading,51.4564242,-0.9700664
Palo Alto,37.4443293,-122.1598465
Palo Alto,37.4443293,-122.1598465
Chicago,41.8755616,-87.6244212
Cypress,29.9691116,-95.6971686
Ellicott City,39.2673284,-76.7983067
Dunwoody,33.9463786,-84.3342686
Sun City,-25.34878165,27.095020340776998
Cypress,29.9691116,-95.6971686
Caulfield,-37.8840642,145.02637
Washington,38.8950368,-77.0365427
Reading,51.4564242,-0.9700664
Manno,46.0339885,8.9195033
Reading,51.4564242,-0.9700664
Desoto,27.190253,-81.8244232
Visalia,36.3302284,-119.292058
Aberdeen,57.1482429,-2.0928095
E St Kilda,51.46062155,-0.06707205279900041
Albany,42.6511674,-73.754968
Lincoln,40.8088861,-96.7077751
Albany,42.6511674,-73.754968
Los Angeles,34.0536909,-118.242766
Los Angeles,34.0536909,-118.242766
Los Angeles,34.0536909,-118.242766
Los Angeles,34.0536909,-118.242766
Elk Grove Village,42.0087978,-87.9414608
Herzlia,32.1656255,34.8469023
Herzlia,32.1656255,34.8469023
Gibsonia,40.6300671,-79.9695004
Lakewood,33.8503463,-118.117191
Framingham,42.2773177,-71.4165905
Lawrence,38.9719137,-95.2359403
Lawrence,38.9719137,-95.2359403
Centreville,49.015356,-53.886566
Centreville,49.015356,-53.886566
Kent,51.20707485,0.7210361813401444
Dublin,53.3493795,-6.2605593
Thornhill,43.80986765,-79.48342269129985
Ormond Beach,29.2854132,-81.0557921
Lincoln,40.8088861,-96.7077751
Hopkins,33.1368252,-95.5656578
Palm Coast,29.5541432,-81.2207673
Arlington,32.7355816,-97.1071186
Palm Coast,29.5541432,-81.2207673
Reading,51.4564242,-0.9700664
Stone Mountain,33.8062166,-84.1457505
Stone Mountain,33.8062166,-84.1457505
Ambler,46.395412,11.146774
Arlington,32.7355816,-97.1071186
Arlington,32.7355816,-97.1071186
Dunwoody,33.9463786,-84.3342686
Dunwoody,33.9463786,-84.3342686
Dunwoody,33.9463786,-84.3342686
Silverdale,47.6696734,-122.68593078324534
Willernie,45.0541329,-92.9566037
Ambler,46.395412,11.146774
Chickamauga,34.8711497,-85.2902472
Newark,40.735657,-74.1723667
Lansdowne,29.79641045,78.75147086956142
Pittsburgh,40.4416941,-79.9900861
Aberdeen,57.1482429,-2.0928095
Aberdeen,57.1482429,-2.0928095
New York,40.7127281,-74.0060152
Gleneden Beach,44.8789911,-124.0346728
Gleneden Beach,44.8789911,-124.0346728
Brooklyn,40.6526006,-73.9497211
Elazar,31.6607284,35.1414847
New Braunfels,29.7028266,-98.1257348
North Bondi,-33.882351,151.2768611
Reading,51.4564242,-0.9700664
Reading,51.4564242,-0.9700664
Reading,51.4564242,-0.9700664
Studio City,34.1483989,-118.3961877
Reading,51.4564242,-0.9700664
Beverly Hills,34.0696501,-118.3963062
Beverly Hills,34.0696501,-118.3963062
Reading,51.4564242,-0.9700664
Reading,51.4564242,-0.9700664
Woodley,51.4530441,-0.9046899
Reading,51.4564242,-0.9700664
San Antonio,29.4246002,-98.4951405
Commerce Township,42.5911431,-83.4907721
Commerce Township,42.5911431,-83.4907721
Kernersville,36.1198589,-80.0736533
Tekoa,47.2233681,-117.070875
Surrey,51.2715316,-0.3414523511290909
Bratislava Mestská Časť Čunovo,48.02668009999999,17.196273835994234
West Hempstead,40.7048242,-73.6501295
Mendrisio,45.8709661,8.9875293
Alexandria,44.83495335,8.745030418605868
Andover,45.2332985,-93.2913405
Pittsburgh,40.4416941,-79.9900861
Westville,39.8700552,-75.1265177
Jenks,36.0228734,-95.9683278
Jenks,36.0228734,-95.9683278
Reading,51.4564242,-0.9700664
Golden,39.7546349,-105.22058
Mineola,40.7492678,-73.6406845
Whiteville,34.3387802,-78.7030721
Jerusalem,31.78847185,35.21879441094499
Bartlett,41.9908485,-88.1850028
Palm Harbor,28.0856815,-82.75690699742961
Falmouth,50.1552197,-5.0688262
Sonora,29.3333331,-110.6666671
Cincinnati,39.1014537,-84.5124602
Chicago,41.8755616,-87.6244212
Chicago,41.8755616,-87.6244212
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Venetia,45.6476663,11.8665254
Stoney Creek,49.987939,-117.9585273
Willow Grove,40.1439985,-75.1157286
Duncan,34.5023029,-97.9578129
Duncan,34.5023029,-97.9578129
West Hempstead,40.7048242,-73.6501295
Panama City,30.1586518,-85.6602936
West Hempstead,40.7048242,-73.6501295
Panama City,30.1586518,-85.6602936
West Hempstead,40.7048242,-73.6501295
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Newton,30.8118989,-93.740504
Newton,30.8118989,-93.740504
Portland,45.5202471,-122.674194
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Pittsburgh,40.4416941,-79.9900861
Randolph,39.4418988,-92.5009215
Greenvale,40.8106558,-73.6284614
Glen Ellyn,41.8775293,-88.0670118
Hurst,32.8234621,-97.1705678
Tucson,32.2228765,-110.974847
Webster Springs,38.4792749,-80.4134157
Webster Springs,38.4792749,-80.4134157
Scotch Plains,40.65538,-74.3898732
Orlando,28.5421109,-81.3790304
Scotch Plains,40.65538,-74.3898732
Scotch Plains,40.65538,-74.3898732
Orlando,28.5421109,-81.3790304
Hindhead,51.1132995,-0.7332662
Roslindale,42.2912093,-71.1244966
San Francisco,37.7792588,-122.4193286
San Diego,32.7174202,-117.162772
Newport Beach,33.6170092,-117.9294401
Philadelphia,39.9527237,-75.1635262
Glyndon,46.87524,-96.578963
Fredonia,41.2847478,-91.3387659
Fredonia,41.2847478,-91.3387659
San Francisco,37.7792588,-122.4193286
Springfield Gardens,40.678159,-73.746521
San Jose,37.3361663,-121.890591
San Jose,37.3361663,-121.890591
Noblesville,40.0455918,-86.0085955
New Windsor,41.4767605,-74.0237519
New Windsor,41.4767605,-74.0237519
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Monroe Township,43.690677199999996,-85.74073206987296
Savannah,32.0790074,-81.0921335
Ramat Gan,32.0686867,34.8246812
Miami,25.7741728,-80.19362
Abu Dhabi,24.4538352,54.3774014
Sonora,29.3333331,-110.6666671
Abu Dhabi,24.4538352,54.3774014
Abu Dhabi,24.4538352,54.3774014
Abu Dhabi,24.4538352,54.3774014
Abu Dhabi,24.4538352,54.3774014
Abu Dhabi,24.4538352,54.3774014
Abu Dhabi,24.4538352,54.3774014
Abu Dhabi,24.4538352,54.3774014
Honolulu,21.304547,-157.855676
Honolulu,21.304547,-157.855676
Honolulu,21.304547,-157.855676
Boston,42.3554334,-71.060511
Great Neck,40.8006567,-73.7284647
Silverdale,47.6696734,-122.68593078324534
Downers Grove,41.7936822,-88.0102281
Montclair,40.8164458,-74.2210643
Windom,43.8663464,-95.1169366
Meridian,32.3643098,-88.703656
Fort Lee,40.8509333,-73.9701382
Manno,46.0339885,8.9195033
Manno,46.0339885,8.9195033
Manno,46.0339885,8.9195033
Eugene,44.0505054,-123.0950506
New York,40.7127281,-74.0060152
Bronx,40.8466508,-73.8785937
Bronx,40.8466508,-73.8785937
New York,40.7127281,-74.0060152
Saint Maur Des Fossés,48.8033057,2.4853015
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Madison,43.074761,-89.3837613
Johnstown,40.3267407,-78.9219698
Peebles,55.6517553,-3.1885456
Santa Clarita,34.4127963,-118.5538088
Burke,35.7270403,-81.6632108
Lapeer,43.0904764,-83.2333705
Amesbury,51.17068755,-1.7706128163886845
Amesbury,51.17068755,-1.7706128163886845
Middletown,39.516644,-84.4041725
London,51.5074456,-0.1277653
Sunbury On Thames,51.4077066,-0.4118589
Manteca,37.7986184,-121.2117148
Sunbury On Thames,51.4077066,-0.4118589
Dallas,32.7762719,-96.7968559
Pikesville,39.385227,-76.70804563060791
Plano,33.0136764,-96.6925096
Plano,33.0136764,-96.6925096
Plano,33.0136764,-96.6925096
Browning,40.1289355,-90.3720685
Winter Haven,28.0222435,-81.7328568
Browning,40.1289355,-90.3720685
Seminole,28.7225829,-81.2353683
Ocoee,28.5694468,-81.5441944
Rochester,43.157285,-77.615214
Katy,29.7857853,-95.8243956
Newport Beach,33.6170092,-117.9294401
Alexandria,44.83495335,8.745030418605868
Alexandria,44.83495335,8.745030418605868
Katy,29.7857853,-95.8243956
Apo,7.811799150000001,-76.71635941021736
Apo,7.811799150000001,-76.71635941021736
Burke,35.7270403,-81.6632108
San Francisco,37.7792588,-122.4193286
Lexington,38.0464066,-84.4970393
Cypress,29.9691116,-95.6971686
San Francisco,37.7792588,-122.4193286
Bloomfield,36.8858853,-89.9292572
Tucson,32.2228765,-110.974847
Zürich,47.3744489,8.5410422
Highlands Ranch,39.5497243,-104.969565
Highlands Ranch,39.5497243,-104.969565
Salem,44.9391565,-123.033121
Wheeling,42.138889,-87.9310944
Framingham,42.2773177,-71.4165905
Sonora,29.3333331,-110.6666671
Claremore,36.3126005,-95.6160686
Newington,43.100482,-70.834351
Groton,41.3501598,-72.0761998
Coventry,52.4081812,-1.510477
Coventry,52.4081812,-1.510477
Coventry,52.4081812,-1.510477
Coventry,52.4081812,-1.510477
"Cypress, Ca",33.8248235,-118.0399368
Thornton,41.5725811,-87.6095281
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
San Francisco,37.7792588,-122.4193286
San Francisco,37.7792588,-122.4193286
Rensselaer,42.7091389,-73.5107732
Long Island City,40.7455316,-73.9484995
Rensselaer,42.7091389,-73.5107732
Rensselaer,42.7091389,-73.5107732
Oklahoma City,35.4729886,-97.5170536
Ormond Beach,29.2854132,-81.0557921
Northbrook,42.128704,-87.8265089
Fort Walton Beach,30.4057552,-86.618842
Spring Valley,41.1130231,-74.0437839
New York,40.7127281,-74.0060152
Spring Valley,41.1130231,-74.0437839
Winnipeg,49.8955367,-97.1384584
Bad Schwartau,53.9196435,10.6978692
Bad Schwartau,53.9196435,10.6978692
Queens,40.7135078,-73.8283132
Baltimore,39.2908816,-76.610759
Queens,40.7135078,-73.8283132
Cypress,29.9691116,-95.6971686
West Warwick,41.7061296,-71.5221451
Green Valley,40.4074718,-89.6429794
Chicago,41.8755616,-87.6244212
Chicago,41.8755616,-87.6244212
Bogota,4.6533816,-74.0836333
Bogota,4.6533816,-74.0836333
Bogota,4.6533816,-74.0836333
Mills River,35.387757,-82.552269
Marstons Mills,41.6562249,-70.4161387
Marstons Mills,41.6562249,-70.4161387
Alexandria,44.83495335,8.745030418605868
Norwalk,41.1175966,-73.4078968
Silver Spring,38.9997621,-77.02403709829767
Tel Aviv,32.0852997,34.7818064
Golden,39.7546349,-105.22058
Ambler,46.395412,11.146774
West Orange,40.7987113,-74.2390353
Shreve,40.6814481,-82.0218148
Milford,41.2222218,-73.0570603
West Haven,41.2706527,-72.9470471
Glendale,34.1469416,-118.2478471
Glendale,34.1469416,-118.2478471
Milford,41.2222218,-73.0570603
Wilmington,39.7459468,-75.546589
San Angelo,31.4649685,-100.4405094
Shreve,40.6814481,-82.0218148
Shreve,40.6814481,-82.0218148
Huntington Woods,42.4805913,-83.1668713
San Francisco,37.7792588,-122.4193286
Mount Sinai,28.5388088,33.9751845
Paris,48.8588897,2.3200410217200766
Paris,48.8588897,2.3200410217200766
Paris,48.8588897,2.3200410217200766
Paris,48.8588897,2.3200410217200766
Paris,48.8588897,2.3200410217200766
Paris,48.8588897,2.3200410217200766
Troisdorf,50.8153071,7.1593271
Troisdorf,50.8153071,7.1593271
Troisdorf,50.8153071,7.1593271
Troisdorf,50.8153071,7.1593271
Downingtown,40.0064958,-75.7032742
Centerton,36.3652679,-94.2886875
Auburn,47.3075369,-122.2301808
Corte Madera,37.9254806,-122.527475
Tel Aviv Yafo/תל אביב יפו,32.08771715,34.78495258844318
Columbia,4.099917,-72.9088133
Potomac,39.0180508,-77.1956331355745
Huntington Woods,42.4805913,-83.1668713
Bordentown,40.1462685,-74.7114508
Bordentown,40.1462685,-74.7114508
Naples,40.8358846,14.2487679
Toronto,43.6534817,-79.3839347
Houston,29.7589382,-95.3676974
Toronto,43.6534817,-79.3839347
Kelowna,49.8879177,-119.495902
Washington,38.8950368,-77.0365427
Huntington Woods,42.4805913,-83.1668713
Depew,42.9022047,-78.6956723
Valhermoso Springs,34.5012035,-86.6858295
Severna Park,39.070388,-76.5452409
Valhermoso Springs,34.5012035,-86.6858295
Valhermoso Springs,34.5012035,-86.6858295
Severna Park,39.070388,-76.5452409
Carnation,47.6475134,-121.9129419
Hindhead,51.1132995,-0.7332662
Fort Worth,32.753177,-97.3327459
Toms River,39.9526791,-74.1968257
Toms River,39.9526791,-74.1968257
Wilmington,39.7459468,-75.546589
Richardson,40.1194651,-95.7607517
Plano,33.0136764,-96.6925096
Flossmoor,41.5428123,-87.6847684
Las Vegas,36.1672559,-115.148516
Parma,44.8013678,10.3280833
Newport Beach,33.6170092,-117.9294401
Parma,44.8013678,10.3280833
New York,40.7127281,-74.0060152
New York,40.7127281,-74.0060152
Northborough,52.6592107,-0.2985578
Beverly Hills,34.0696501,-118.3963062
Beverly Hills,34.0696501,-118.3963062
Deerfield,42.1711365,-87.8445119
Deerfield,42.1711365,-87.8445119
Englewood,39.6482059,-104.9879641
Bogota,4.6533816,-74.0836333
Sartell,45.6216319,-94.2069365
Bogota,4.6533816,-74.0836333
ראש העין,32.092526050000004,34.96235117107479
Newark,40.735657,-74.1723667
Garnet Valley,35.063459449999996,-82.03351047345669
Perris,33.7818729,-117.2298477
Perris,33.7818729,-117.2298477
Coventry,52.4081812,-1.510477
Coventry,52.4081812,-1.510477
תקוע,31.65328,35.2293265
תקוע,31.65328,35.2293265
Narborough,52.5722525,-1.2065723
Champaign,40.1164841,-88.2430932
Otelfingen,47.460873,8.3892173
New York,40.7127281,-74.0060152
New York,40.7127281,-74.0060152
Otelfingen,47.460873,8.3892173
Lexington,38.0464066,-84.4970393
Grayson,33.5636114,-96.6702111
Holtville,32.8139211,-115.378107
Lexington,38.0464066,-84.4970393
Lake Forest,42.2586461,-87.8407055
Lincoln,40.8088861,-96.7077751
New York,40.7127281,-74.0060152
New York,40.7127281,-74.0060152
Ramat Gan,32.0686867,34.8246812
Mclean,40.4631789,-88.8196613
Belton,31.0560132,-97.464453
Lake Havasu City,34.4775296,-114.3379972
Dordrecht,51.814429,4.6692438
Nudgee,-27.370670699999998,153.09042445918658
Le Vésinet,48.894254,2.1347291
Pasadena,34.1476507,-118.144155
Avon Lake,41.510033,-82.0185895
Garnet Valley,35.063459449999996,-82.03351047345669
Liberty Twp,42.10981745,-84.42131146827023
Liberty Twp,42.10981745,-84.42131146827023
Forest City,43.2626747,-93.6376741
Manchester,53.4794892,-2.2451148
Placentia,44.8476352,9.666531257696896
Placentia,44.8476352,9.666531257696896
Desenzano Del Garda,45.4694851,10.5389467
Desenzano Del Garda,45.4694851,10.5389467
West Plains,36.7281652,-91.8525756
West Hempstead,40.7048242,-73.6501295
Springfield,39.7990175,-89.6439575
Washington,38.8950368,-77.0365427
West Plains,36.7281652,-91.8525756
Finchley,51.5973246,-0.1805587
Beaverton,45.4871723,-122.80378
Springfield,39.7990175,-89.6439575
Dublin,53.3493795,-6.2605593
Valley Village,34.1637147,-118.3965758
Chicago,41.8755616,-87.6244212
Chicago,41.8755616,-87.6244212
Framingham,42.2773177,-71.4165905
Newport Beach,33.6170092,-117.9294401
Buffalo,42.8867166,-78.8783922
Weston,51.3471927,-2.9778916
Weston,51.3471927,-2.9778916
Buffalo,42.8867166,-78.8783922
Buffalo,42.8867166,-78.8783922
Benson,48.0191362,-99.403103
Benson,48.0191362,-99.403103
Buffalo,42.8867166,-78.8783922
Buffalo,42.8867166,-78.8783922
San Mateo,37.496904,-122.3330573
Smithtown,40.8559314,-73.2006687
San Mateo,37.496904,-122.3330573
San Mateo,37.496904,-122.3330573
San Mateo,37.496904,-122.3330573
Powell,37.8192526,-83.8239902
Powell,37.8192526,-83.8239902
Chino,34.0133561,-117.690075
Webster Springs,38.4792749,-80.4134157
Webster Springs,38.4792749,-80.4134157
Queens,40.7135078,-73.8283132
Toronto,43.6534817,-79.3839347
Sugar Land,29.6196787,-95.6349463
Franklin,39.9259345,-77.7485516
Sugar Land,29.6196787,-95.6349463
Omaha,41.2587459,-95.9383758
Corte Madera,37.9254806,-122.527475
Pomona,34.0553813,-117.7517496
Fort Lee,40.8509333,-73.9701382
Sestu,39.2999356,9.0925928
Wheeling,42.138889,-87.9310944
Wheeling,42.138889,-87.9310944
Springfield,39.7990175,-89.6439575
Springfield,39.7990175,-89.6439575
Auburn,47.3075369,-122.2301808
Englewood,39.6482059,-104.9879641
Stamford,41.0534302,-73.5387341
University Place,47.2258172,-122.5371325
Los Angeles,34.0536909,-118.242766
Huntington Woods,42.4805913,-83.1668713
Los Angeles,34.0536909,-118.242766
Toronto,43.6534817,-79.3839347
Toronto,43.6534817,-79.3839347
Maple Grove,45.0984983,-93.4419222
Moscow,55.7505412,37.6174782
Moscow,55.7505412,37.6174782
Maple Grove,45.0984983,-93.4419222
Osterville,41.6293398,-70.3866806
West Orange,40.7987113,-74.2390353
Auburn,47.3075369,-122.2301808
Oakhurst,40.2613085,-74.02665522857244
Los Angeles,34.0536909,-118.242766
Los Angeles,34.0536909,-118.242766
Huntsville,34.729847,-86.5859011
Fort Lee,40.8509333,-73.9701382
Huntington Woods,42.4805913,-83.1668713
Mt. Pleasant,43.597646,-84.7668495
West Hempstead,40.7048242,-73.6501295
Glasgow,55.861155,-4.2501687
Tucson,32.2228765,-110.974847
Austin,30.2711286,-97.7436995
Morristown,40.7970382,-74.4809868
Eschweiler,48.8591678,7.1153691
Eschweiler,48.8591678,7.1153691
Charlotte,35.2272086,-80.8430827
Charlotte,35.2272086,-80.8430827
Lawrence Township,42.20038385,-86.05083555325609
Lawrence Township,42.20038385,-86.05083555325609
Rijswijk,52.0446265,4.3188215
New City,41.1469917,-73.9902998
Ceresco,41.0572232,-96.6447377
Miami,25.7741728,-80.19362
Nottingham,52.9534193,-1.1496461
Miami,25.7741728,-80.19362
Johannesburg,-26.205,28.049722
Bogota,4.6533816,-74.0836333
Bogota,4.6533816,-74.0836333
Bogota,4.6533816,-74.0836333
Bogota,4.6533816,-74.0836333
Rockwall,32.8923464,-96.4066987
Rockwall,32.8923464,-96.4066987
Bogota,4.6533816,-74.0836333
Owings Mills,39.41484355,-76.79182399596584
New York,40.7127281,-74.0060152
New York,40.7127281,-74.0060152
Lynn,33.1474257,-101.812592
Key West,24.5548262,-81.8020722
Englewood,39.6482059,-104.9879641
Daytona Beach,29.2108147,-81.0228331
Weddington,35.0223708,-80.7609035
Weddington,35.0223708,-80.7609035
Tracy,37.7385507,-121.420139
Mazarrón,37.5986534,-1.3138511
Obermichelbach Rothenberg,49.5141618,10.9253562
Mazarrón,37.5986534,-1.3138511
Mazarrón,37.5986534,-1.3138511
Dallas,32.7762719,-96.7968559
Dallas,32.7762719,-96.7968559
Denham Court,-33.9813889,150.8294444
Dallas,32.7762719,-96.7968559
Jerusalem,31.78847185,35.21879441094499
Jerusalem,31.78847185,35.21879441094499
Brooklyn,40.6526006,-73.9497211
Brooklyn,40.6526006,-73.9497211
Lakewood,33.8503463,-118.117191
Athens,33.9597677,-83.376398
Sterling Heights,42.5803122,-83.0302033
Dallas,32.7762719,-96.7968559
Dallas,32.7762719,-96.7968559
מבועים,31.4492727,34.6547505
מבועים,31.4492727,34.6547505
מבועים,31.4492727,34.6547505
מבועים,31.4492727,34.6547505
Laurel Hollow,40.8567653,-73.4695665
Laurel Hollow,40.8567653,-73.4695665
Mequon,43.2219088,-87.9822969
Delray Beach,26.4614625,-80.0728201
Delray Beach,26.4614625,-80.0728201
West Newbury,42.8014795,-70.989778
West Newbury,42.8014795,-70.989778
Deerfield,42.1711365,-87.8445119
Dallas,32.7762719,-96.7968559
Newport Beach,33.6170092,-117.9294401
Placentia,44.8476352,9.666531257696896
מבועים,31.4492727,34.6547505
Hartford,41.764582,-72.6908547
Rome,41.8933203,12.4829321
Diekhusen Fahrstedt,53.9455164,9.020428
Phnom Penh,11.5730391,104.857807
Hammond,41.6173959,-87.5220108
Flushing,40.7654301,-73.8174291
Flushing,40.7654301,-73.8174291
Hammond,41.6173959,-87.5220108
Mequon,43.2219088,-87.9822969
Los Angeles,34.0536909,-118.242766
Mequon,43.2219088,-87.9822969
Mount Vernon,38.3172715,-88.9031201
Exton,40.02985865,-75.62897763847262
Haifa,32.799313,34.989571715728204
Haifa,32.799313,34.989571715728204
Boston,42.3554334,-71.060511
Boerne,29.7946641,-98.7319703
Boerne,29.7946641,-98.7319703
Boerne,29.7946641,-98.7319703
Boerne,29.7946641,-98.7319703
Boerne,29.7946641,-98.7319703
Buffalo Grove,42.1544205,-87.9589621
Buffalo Grove,42.1544205,-87.9589621
Omaha,41.2587459,-95.9383758
Arlington,32.7355816,-97.1071186
Havre De Grace,49.4938975,0.1079732
Redmond,47.6694141,-122.1238767
Sachse,32.9762327,-96.5952703
Encino,34.1591324,-118.5016166
Porirua,-41.1354217,174.8397824
Sachse,32.9762327,-96.5952703
Kilcock,53.399043,-6.6688581
Kilcock,53.399043,-6.6688581
León,42.63414505,-5.971415104539984
León,42.63414505,-5.971415104539984
León,42.63414505,-5.971415104539984
Woodstock,42.3147529,-88.4474302
Silver Spring,38.9997621,-77.02403709829767
Havre De Grace,49.4938975,0.1079732
Northbrook,42.128704,-87.8265089
Havre De Grace,49.4938975,0.1079732
Havre De Grace,49.4938975,0.1079732
Strausberg,52.5814009,13.8833952
Strausberg,52.5814009,13.8833952
Strausberg,52.5814009,13.8833952
Antioch,38.0049214,-121.805789
Lake Oswego,45.4206749,-122.670649
Lake Oswego,45.4206749,-122.670649
Omaha,41.2587459,-95.9383758
Lake Oswego,45.4206749,-122.670649
Lake Oswego,45.4206749,-122.670649
Lake Oswego,45.4206749,-122.670649
Lakewood,33.8503463,-118.117191
Jamison,40.2548297,-75.0893372
Boerne,29.7946641,-98.7319703
Jamison,40.2548297,-75.0893372
Boerne,29.7946641,-98.7319703
Boerne,29.7946641,-98.7319703
Deer Park,42.1608585,-88.0814651
Clements,44.381626,-95.0524937
Berkey,41.7156065,-83.8393852
Clements,44.381626,-95.0524937
Berkey,41.7156065,-83.8393852
Webster Springs,38.4792749,-80.4134157
Naples,40.8358846,14.2487679
Webster Springs,38.4792749,-80.4134157
Fredericksburg,38.3031837,-77.4605399
Peachtree City,33.3975472,-84.5898256
Vancouver,49.2608724,-123.113952
Vancouver,49.2608724,-123.113952
Vancouver,49.2608724,-123.113952
New York,40.7127281,-74.0060152
New York,40.7127281,-74.0060152
Singapore,1.357107,103.8194992
Paramus,40.9452911,-74.0735899
Hamburg,53.550341,10.000654
Las Vegas,36.1672559,-115.148516
Avon Lake,41.510033,-82.0185895
Lexington,38.0464066,-84.4970393
Lexington,38.0464066,-84.4970393
Lexington,38.0464066,-84.4970393
Las Vegas,36.1672559,-115.148516
Paranaque,14.5008116,120.9915327
Gilford,43.4941889,-83.6219063
Port Charlotte,26.982419999999998,-82.10688734598534
University Place,47.2258172,-122.5371325
Waldalgesheim,49.9514745,7.8347034
Astoria,40.7720145,-73.9302673
Gilford,43.4941889,-83.6219063
Livingston,42.5924563,-83.9147925
Holden,64.077084,10.94250352756029
Livingston,42.5924563,-83.9147925
Waldalgesheim,49.9514745,7.8347034
Metairie,30.00185465,-90.1767012249077
Commerce Township,42.5911431,-83.4907721
Livingston,42.5924563,-83.9147925
Valley Village,34.1637147,-118.3965758
Ilford,51.5582734,0.0711669
Houston,29.7589382,-95.3676974
Austin,30.2711286,-97.7436995
Assen,52.9952273,6.560498
Highlands Ranch,39.5497243,-104.969565
Highlands Ranch,39.5497243,-104.969565
Austin,30.2711286,-97.7436995
Highlands Ranch,39.5497243,-104.969565
Highlands Ranch,39.5497243,-104.969565
Ramat Gan,32.0686867,34.8246812
Greifswald,54.095791,13.3815238
Baltimore,39.2908816,-76.610759
Auckland,-36.852095,174.7631803
Denver,39.7392364,-104.984862
Denver,39.7392364,-104.984862
Denver,39.7392364,-104.984862
"Cypress, Ca",33.8248235,-118.0399368
Karlsruhe,49.0068705,8.4034195
Owens Cross Roads,34.5881461,-86.4588768
Lindenhurst,40.6867667,-73.3734547
Kamloops,50.6758269,-120.339415
University Place,47.2258172,-122.5371325
"Rochester, Kent",51.3883811,0.504925
Somerset,51.161750850000004,-3.0753867062227487
Prestwick,55.4982802,-4.6113017
Devine,29.1399633,-98.905306
Laredo,27.5056251,-99.5074517
Vancouver,49.2608724,-123.113952
Mercer Island,47.5602073,-122.22014226861951
Sint Nicolaasga,52.9227657,5.7418907
Sint Nicolaasga,52.9227657,5.7418907
Mount Hood Parkdale,45.5199552,-121.5974209915536
Vancouver,49.2608724,-123.113952
Vancouver,49.2608724,-123.113952
Springfield,39.7990175,-89.6439575
Mercer Island,47.5602073,-122.22014226861951
Mercer Island,47.5602073,-122.22014226861951
Mercer Island,47.5602073,-122.22014226861951
Mercer Island,47.5602073,-122.22014226861951
Mercer Island,47.5602073,-122.22014226861951
Amherst,42.3731948,-72.5198761
Staten Island,40.5724274,-74.14520078126053
Toronto,43.6534817,-79.3839347
Farmington Hills,42.4853125,-83.3771553
Metairie,30.00185465,-90.1767012249077
Depew,42.9022047,-78.6956723
Metairie,30.00185465,-90.1767012249077
Staten Island,40.5724274,-74.14520078126053
Surabaya,-7.2459717,112.7378266
Flushing,40.7654301,-73.8174291
Omaha,41.2587459,-95.9383758
